,,,Name,FeH,Teff,logg,RAdeg,DEdeg,dist_x,SOURCE_ID,RA,ra_error_x,DEC,dec_error_x,parallax_x,parallax_error_x,phot_g_mean_mag_x,phot_rp_mean_mag_x,phot_bp_mean_mag_x,bp_rp_x,mh_gspphot_x,mh_gspphot_lower_x,mh_gspphot_upper_x,Column0,dist_y,ra_y,ra_error_y,dec_y,dec_error_y,parallax,parallax_error_y,Gmag,RPmag,BPmag,BP-RP,mh_gspphot_y,mh_gspphot_lower_y,mh_gspphot_upper_y,MatchID,MatchRA,MatchDEC,dstArcSec,survey,fov_radius,IAUName,band,nuv_exptime,fuv_exptime,fuv_mag,fuv_magerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,nuv_flux,nuv_fluxerr,e_bv,ra_cent,dec_cent,xCenter,yCenter,SSAPFitsFile,nuv_flux_auto,nuv_flux_aper_7,nuv_artifact,fuv_flux_auto,fuv_flux_aper_7,fuv_artifact,redG,redBP,redRP,bpDered,rpDered,gDered,NUVDered,bp_rp_dered,colorColorY
137,366,114,HE 1320-2952,-3.69,5106, 2.26,200.72875,-30.134805555555555,3.3518265059473204e-05,6182077008471951872,200.72872367293007,0.025809906,-30.134794011225612,0.025291389,0.1245411532576749,0.034257285,15.321376,14.644242,15.8144455,1.1702032,-0.0704,-0.0715,-0.0699,114,3.35182650594732E-05,200.72872367293,0.025809906,-30.1347940112256,0.025291389,0.124541153257675,0.034257285,15.321376,14.644242,15.8144455,1.1702032,-0.0704,-0.0715,-0.0699,6388191365935662172,200.729570812772,-30.1353191248314,3.24501962522219,AIS,0.3454111,GALEX J132255.1-300807,1,334,96,-999,-999,18.78815,0.04225356,-999,-999,110.8512,4.312946,0.06640992,200.57796,-29.81585,1799.693,1926.483,,3.286556,3.31457,0,-99,-99,0,0.16410548694019894,0.21350881550365064,0.12053205540275098,15.600936684496348,14.523709944597249,15.157270513059801,18.307342179200003,1.0772267398990998,-4.016007630144147
138,369,115,HE 1327-2326,-5.76,6180, 3.70,202.52499999999998,-23.69713888888889,0.0005139648326897013,6194815228636688768,202.52449322638446,0.013797275,-23.6969364171368,0.009438696,0.9410702014224136,0.015419814,13.373862,12.919982,13.653929,0.7339468,-1.9269,-2.0655,-1.7481,115,0.000513964832689701,202.524493226384,0.013797275,-23.6969364171368,0.009438696,0.941070201422414,0.015419814,13.373862,12.919982,13.653929,0.7339468,-1.9269,-2.0655,-1.7481,3187389788626880035,202.524977048991,-23.696853073686,1.62288003955139,GII,0.4189949,GALEX J133005.9-234148,1,7651.05,6029.75,-999,-999,16.46994,0.002094474,-999,-999,937.6129,1.808293,0.07672408,202.43357,-23.28633,1792.955,1939.485,,27.79867,27.34595,264,-99,-99,392,0.20584407344767855,0.25792787310087556,0.14193062845780896,13.396001126899124,12.77805137154219,13.168017926552322,15.914457660800002,0.6179497553569337,-1.4760777490200683
139,375,118,HE 1346-0427,-3.57,6255, 4.47,207.3545833333333,-4.704111111111112,0.0006019804549904946,3632963817501130240,207.353992122963,0.017079873,-4.704026571835345,0.01511705,1.3682066681677614,0.01939844,13.990978,13.592398,14.228332,0.6359339,-3.4764,-3.559,-3.3185,119,0.000601980454990495,207.353992122963,0.017079873,-4.70402657183535,0.01511705,1.36820666816776,0.01939844,13.990978,13.592398,14.228332,0.6359339,-3.4764,-3.559,-3.3185,6378832301485196861,207.354375255434,-4.70400197011915,1.3774811612249,AIS,0.08735441,GALEX J134925.0-044214,1,112,112,-999,-999,16.68667,0.02495911,-999,-999,767.9445,17.64937,0.02890242,207.35654,-4.61667,1898.489,1899.946,,22.76828,23.11668,0,-99,-99,0,0.07840656410111901,0.09768297696201447,0.05361589400086819,14.130649023037986,13.53878210599913,13.912571435898881,16.4774164792,0.5918669170388551,-1.3606964815525595
140,391,122,HE 1347-1025,-3.71,5206, 2.52,207.5933333333333,-10.671916666666666,7.811793781689613e-05,3613918734215711488,207.59329356008627,0.024493577,-10.671979146490667,0.01980635,0.13504961083977352,0.026119009,14.814348,14.2183,15.224138,1.0058384,,,,122,7.81179378168961E-05,207.593293560086,0.024493577,-10.6719791464907,0.01980635,0.135049610839774,0.026119009,14.814348,14.2183,15.224138,1.0058384,NaN,NaN,NaN,6379184129099957974,207.593470158992,-10.6720085526644,0.633665093364641,AIS,0.2679709,GALEX J135022.4-104019,1,112,112,-999,-999,19.55651,0.1060362,-999,-999,54.6257,5.333611,0.05784099,207.86071,-10.61884,1917.306,1970.217,,1.619561,1.621434,0,-99,-99,256,0.14718856517244946,0.18884123510532677,0.10576708497586886,15.035296764894673,14.112532915024131,14.667159434827552,19.1377412324,0.9227638498705417,-1.674571791758522
141,393,123,HE 1356-0622,-3.63,4953, 1.85,209.87624999999997,-6.609722222222222,2.2455710129640917e-05,3619671310332621056,209.87627961968377,0.018080937,-6.609720187161029,0.01746977,0.08167445218145852,0.025244603,14.019304,13.412442,14.444762,1.03232,,,,123,2.24557101296409E-05,209.876279619684,0.018080937,-6.60972018716103,0.01746977,0.0816744521814585,0.025244603,14.019304,13.412442,14.444762,1.03232,NaN,NaN,NaN,6379184084002801090,209.876346664034,-6.60970906701245,0.243074594912782,AIS,0.5465724,GALEX J135930.3-063634,1,229,109,-999,-999,19.26023,0.05928514,-999,-999,71.76448,3.91765,0.0309824,209.37243,-6.39047,2002.581,1939.357,,2.127698,2.234387,1,-99,-99,0,0.07817273339979532,0.10065634704226843,0.056544745204955914,14.344105652957733,13.355897254795044,13.941131266600205,19.035917424,0.9882083981626888,-1.4067411640574763
142,397,126,HE 1402-0523,-3.17,6418, 4.38,211.1583333333333,-5.637083333333333,0.0003407229350341401,3643850258222221824,211.1580859559028,0.028170783,-5.637310737673749,0.02245596,0.5423748612871828,0.029398141,15.241879,14.861781,15.466874,0.605093,-2.4205,-3.6092,-2.1563,127,0.00034072293503414,211.158085955903,0.028170783,-5.63731073767375,0.02245596,0.542374861287183,0.029398141,15.241879,14.861781,15.466874,0.605093,-2.4205,-3.6092,-2.1563,3048059674955885384,211.158465764491,-5.63697289552618,1.82502604287263,GII,0.514923,GALEX J140438.0-053813,3,2987.35,1303.15,22.98582,0.3576788,17.88036,0.009166913,2.320987,0.7644272,255.7734,2.15898,0.02732228,210.86297,-6.05974,1906.452,1905.122,,7.583257,7.565351,1,0.0215611,0.03023894,256,0.0745202386218548,0.09261270359687822,0.05074025447621922,15.374261296403123,14.811040745523782,15.167358761378146,17.6825466928,0.5632205508793415,-1.2202658879157218
143,428,131,HE 1424-0241,-4.05,5260, 2.66,216.66791666666663,-2.9076388888888887,0.00010454436998402658,3643332182086977792,216.6680275060177,0.036371112,-2.907647849441748,0.030451896,0.18805060934940523,0.040490583,15.177032,14.606008,15.563723,0.95771503,-2.3663,-2.6991,-2.0928,131,0.000104544369984027,216.668027506018,0.036371112,-2.90764784944175,0.030451896,0.188050609349405,0.040490583,15.177032,14.606008,15.563723,0.95771503,-2.3663,-2.6991,-2.0928,2936630768548451853,216.668256748827,-2.90747961899179,1.02279625752124,MIS,0.2197024,GALEX J142640.3-025426,1,1794.2,1794.2,-999,-999,19.45276,0.01973432,-999,-999,60.10311,1.092167,0.06353502,216.49677,-3.0451,1825.108,1945.764,,1.781958,1.75189,0,-99,-99,256,0.16325258547599955,0.20853980220330626,0.11644223164971478,15.355183197796693,14.489565768350284,15.013779414524,18.9927664552,0.8656174294464094,-1.81077883620166
144,430,133,HE 1429-0551,-2.60,4757, 1.39,218.13041666666663,-6.0834166666666665,8.630286779118944e-05,6331867944289331584,218.130358904066,0.013465166,-6.083472707227585,0.012601863,0.21287616086218025,0.015097362,12.393038,11.673602,12.983931,1.3103285,,,,133,8.63028677911894E-05,218.130358904066,0.013465166,-6.08347270722759,0.012601863,0.21287616086218,0.015097362,12.393038,11.673602,12.983931,1.3103285,NaN,NaN,NaN,6379219338168107584,218.130533385767,-6.08349681361052,0.630596906162726,AIS,0.3685625,GALEX J143231.3-060500,1,107.05,0,-999,-999,18.98961,0.07662721,-999,-999,92.07793,6.496938,0.05652118,218.04464,-5.72497,1864.832,1676.818,,2.729958,2.740053,0,-99,-99,-999,0.1359066195629361,0.17925203511971596,0.10181212584780715,12.804678964880285,11.571789874152193,12.257131380437064,18.580396656799998,1.2328890907280918,-1.8264204329326006
145,473,163,HE 2020-5228,-2.93,6305, 3.79,306.07124999999996,-52.317305555555556,0.00010172364991935447,6475078058201330304,306.07109152979285,0.032250106,-52.31731928536236,0.02720681,0.3492518823326579,0.04411674,15.696851,15.285346,15.942529,0.6571827,-2.0912,-2.2466,-1.8209,163,0.000101723649919354,306.071091529793,0.032250106,-52.3173192853624,0.02720681,0.349251882332658,0.04411674,15.696851,15.285346,15.942529,0.6571827,-2.0912,-2.2466,-1.8209,6383722881960904791,306.071214380238,-52.3175225876714,0.780223572451617,AIS,0.5946843,GALEX J202417.0-521903,1,224,224,-999,-999,18.57099,0.04372158,-999,-999,135.3955,5.450927,0.047029,307.00571,-52.15584,1914.429,1928.925,,4.014253,4.059731,49,-99,-99,288,0.1274183618674541,0.15887978296943434,0.0872011679729057,15.783649217030566,15.198144832027095,15.569432638132547,18.23050004,0.5855043850034711,-1.2721294625225639
146,485,170,HE 2047-5612,-3.14,6128, 3.68,312.8420833333333,-56.014694444444444,0.00022211334124939863,6469605758766617728,312.84233953302436,0.01655443,-56.01486009935746,0.015473166,0.3858401236567701,0.023011256,14.957595,14.5137005,15.22852,0.7148199,-2.0489,-2.2545,-1.6489,170,0.000222113341249399,312.842339533024,0.01655443,-56.0148600993575,0.015473166,0.38584012365677,0.023011256,14.957595,14.5137005,15.22852,0.7148199,-2.0489,-2.2545,-1.6489,6383863695684934006,312.841876715532,-56.0148765630432,0.933220856816881,AIS,0.5963522,GALEX J205122.0-560053,1,431.05,103.05,-999,-999,17.97788,0.03020418,-999,-999,233.8011,6.502549,0.05568497,313.55998,-56.45801,1851.945,1885.364,,6.931814,6.984497,33,-99,-99,0,0.14947201990564732,0.1871890885602279,0.1030455135049702,15.041330911439772,14.41065498649503,14.808122980094351,17.5747208172,0.6306759249447413,-1.482267694940819
147,494,175,HE 2133-1426,-2.89,6350, 4.40,324.03,-14.209833333333332,0.00019699981299391866,6841937882405108352,324.03020839413745,0.0312981,-14.209840815129239,0.02798741,0.7677957720282358,0.04334912,15.351785,14.915016,15.6130295,0.6980133,-2.5773,-3.4476,-2.2,175,0.000196999812993919,324.030208394137,0.0312981,-14.2098408151292,0.02798741,0.767795772028236,0.04334912,15.351785,14.915016,15.6130295,0.6980133,-2.5773,-3.4476,-2.2,6379676753258876478,324.030146239904,-14.2096816367006,0.612721057395203,AIS,0.2028377,GALEX J213607.2-141234,1,184,184,-999,-999,18.34181,0.0352516,-999,-999,167.2147,5.427795,0.0527411,323.9234,-14.38416,2098.257,2052.207,,4.957639,5.06814,0,-99,-99,0,0.14194705834489915,0.17754416026649195,0.09765433887177294,15.435485339733507,14.817361661128226,15.2098379416551,17.959964436,0.6181236786052811,-1.4096244749343265
148,497,179,HE 2136-6030,-2.88,6409, 3.85,325.1645833333333,-60.274,6.795284805404455e-05,6410138534939123072,325.16447300173604,0.024288727,-60.27403443095276,0.023808938,0.3429116045469386,0.036548194,15.912256,15.518442,16.15304,0.6345978,-2.5675,-2.8079,-2.4092,179,6.79528480540446E-05,325.164473001736,0.024288727,-60.2740344309528,0.023808938,0.342911604546939,0.036548194,15.912256,15.518442,16.15304,0.6345978,-2.5675,-2.8079,-2.4092,6383758091031152599,325.164564927248,-60.2739770781793,0.263735690506108,AIS,0.4665775,GALEX J214039.5-601626,3,522.05,254,21.74501,0.3554102,18.67563,0.02894814,7.277773,2.381763,122.9555,3.27747,0.04018641,325.97383,-60.03836,1923.358,1906.753,,3.645426,3.670225,1,0.06760777,0.03382004,256,0.10922152175181186,0.1359822776509917,0.07456651937163894,16.01705772234901,15.44387548062836,15.803034478248188,18.384680391600003,0.573182241720648,-1.253260179584208
149,500,181,HE 2139-5432,-4.02,5416, 3.04,325.6766666666666,-54.31191666666666,0.00013320791287456393,6461736966363075200,325.6768840495117,0.016911559,-54.31195568107783,0.012043082,0.1015475151354642,0.023378983,14.969788,14.422861,15.337535,0.9146738,-1.0148,-1.0649,-0.9495,181,0.000133207912874564,325.676884049512,0.016911559,-54.3119556810778,0.012043082,0.101547515135464,0.023378983,14.969788,14.422861,15.337535,0.9146738,-1.0148,-1.0649,-0.9495,6383758054523929004,325.676741963809,-54.3118643320164,0.44405991763003,AIS,0.4868274,GALEX J214242.4-541842,3,320,176,21.40308,0.2882501,18.76908,0.03618219,9.97173,2.646733,112.8156,3.758672,0.01925699,325.61843,-53.82624,1991.752,1987.884,,3.344797,3.419495,0,0.09263361,0.09999043,0,0.049574450673430755,0.0632305687704421,0.03532021470611834,15.27430443122956,14.387540785293881,14.920213549326569,18.629659392399997,0.8867636459356785,-2.1040923061819123
150,506,182,HE 2141-0726,-2.72,6551, 4.26,326.0275,-7.213583333333333,0.0001633059162156335,2667446549361583104,326.0273948857303,0.040527556,-7.213698671726137,0.031046744,0.4957702453213689,0.03871166,15.262623,14.863119,15.496082,0.6329632,-2.1883,-2.327,-1.9721,182,0.000163305916215634,326.02739488573,0.040527556,-7.21369867172614,0.031046744,0.495770245321369,0.03871166,15.262623,14.863119,15.496082,0.6329632,-2.1883,-2.327,-1.9721,3781231620542959373,326.027290109109,-7.21365206130823,0.410108894192648,MIS,0.4805213,GALEX J214406.5-071249,3,2101.15,2101.15,22.53071,0.1904447,18.02891,0.01074025,3.529539,0.6189522,223.0666,2.206068,0.03733873,325.58041,-7.02854,1932.747,1935.214,,6.613554,6.705861,1,0.03278808,0.02698484,0,0.1014704867807933,0.12633310753427587,0.06928338091131682,15.369748892465724,14.793835619088682,15.161152513219207,17.7585775948,0.5759132733770418,-1.2474816821507728
151,509,184,HE 2142-5656,-2.87,4939, 1.85,326.5849999999999,-56.70530555555556,0.00014109655144299997,6460491700725230848,326.58474698801956,0.010311437,-56.70532028506389,0.008934499,0.16341362410372334,0.013687109,13.770124,13.150614,14.211594,1.0609798,,,,184,0.000141096551443,326.58474698802,0.010311437,-56.7053202850639,0.008934499,0.163413624103723,0.013687109,13.770124,13.150614,14.211594,1.0609798,NaN,NaN,NaN,6383758069554218163,326.584760780252,-56.7052192680128,0.36468137761689,AIS,0.4762834,GALEX J214620.3-564218,1,105.05,0,-999,-999,18.95159,0.0778439,-999,-999,95.35926,6.835301,0.03401119,325.79874,-56.50601,1956.472,1975.69,,2.827244,2.779456,1,-99,-99,-999,0.08539607771200866,0.11021562749029876,0.061994822778191266,14.101378372509702,13.088619177221808,13.68472792228799,18.7053489844,1.0127591952878934,-1.6477097849713056
152,517,188,HE 2158-0348,-2.57,5150, 2.44,330.16666666666663,-3.5700555555555553,6.594083250503494e-05,2670262256906596224,330.1666100065135,0.030070985,-3.5700710963923252,0.028391078,0.26523451239282364,0.036674842,15.452718,14.821895,15.928467,1.1065722,-0.3114,-0.3305,-0.287,188,6.59408325050349E-05,330.166610006514,0.030070985,-3.57007109639233,0.028391078,0.265234512392824,0.036674842,15.452718,14.821895,15.928467,1.1065722,-0.3114,-0.3305,-0.287,2905809258598635805,330.166825641251,-3.57021821877969,0.938509949560637,MIS,0.4309088,GALEX J220040.0-033412,1,3042,3042,-999,-999,20.07518,0.03380752,-999,-999,33.8787,1.054654,0.08282854,329.7435,-3.65502,1934.913,1902.742,,1.004447,0.998586,0,-99,-99,0,0.2075676440653327,0.26830629814937684,0.15086399210760512,15.660160701850623,14.671031007892395,15.245150355934667,19.4755013704,0.9891296939582279,-2.4065596403284824
153,519,190,HE 2202-4831,-2.78,5331, 2.95,331.52416666666664,-48.28138888888889,0.00012912308005946132,6560414664623817856,331.52434256492734,0.01579421,-48.28144165999483,0.015987458,0.2447040760183874,0.027503626,15.232057,14.685009,15.6103945,0.9253855,-0.5693,-0.6073,-0.4743,190,0.000129123080059461,331.524342564927,0.01579421,-48.2814416599948,0.015987458,0.244704076018387,0.027503626,15.232057,14.685009,15.6103945,0.9253855,-0.5693,-0.6073,-0.4743,6383652542207754627,331.524382484772,-48.2814863159526,0.187057404716647,AIS,0.4840054,GALEX J220605.8-481653,1,191,0,-999,-999,19.16234,0.09255205,-999,-999,78.53486,6.692966,0.01703283,331.10423,-47.88717,1875.751,1970.434,,2.328428,2.290566,1,-99,-99,-999,0.04374917469519243,0.055856956962418845,0.03122443845502949,15.554537543037581,14.653784561544972,15.188307825304808,19.0390223108,0.9007529814926087,-2.047929068901956
154,521,192,HE 2209-1240,-2.59,6319, 3.84,332.9533333333333,-12.429277777777777,8.859397136311819e-05,2612754332735238912,332.95324816691465,0.03821867,-12.429270956078796,0.040264,0.5552566543720344,0.047694072,15.691307,15.186784,15.857512,0.6707287,-3.7824,-3.7925,-3.7662,192,8.85939713631182E-05,332.953248166915,0.03821867,-12.4292709560788,0.040264,0.555256654372034,0.047694072,15.691307,15.186784,15.857512,0.6707287,-3.7824,-3.7925,-3.7662,6380028587316085104,332.953175743369,-12.4295483223889,1.03046972507099,AIS,0.4065251,GALEX J221148.7-122546,1,93,0,-999,-999,18.27379,0.06555343,-999,-999,178.0266,10.74609,0.0359503,332.98599,-12.02429,2084.743,2713.964,,5.278193,5.269732,0,-99,-99,-999,0.09700700941231356,0.1211611446192256,0.06661263701824263,15.736350855380774,15.120171362981758,15.594299990587686,18.013509828,0.6161794923990165,-1.6829638725936071
155,529,199,HE 2228-0706,-2.78,5003, 2.02,337.85208333333327,-6.847555555555555,0.0001405491963427137,2622819124736579584,337.85196014336447,0.017207796,-6.847608894846381,0.015158524,0.5518900602080313,0.02068351,13.09166,12.440343,13.584046,1.1437035,,,,199,0.000140549196342714,337.851960143364,0.017207796,-6.84760889484638,0.015158524,0.551890060208031,0.02068351,13.09166,12.440343,13.584046,1.1437035,NaN,NaN,NaN,6376439797469153944,337.851848877538,-6.84739951084801,0.852263473220908,AIS,0.3399232,GALEX J223124.4-065050,1,112,112,-999,-999,17.98141,0.04690778,-999,-999,233.0432,10.06587,0.05371524,337.59717,-7.07465,1931.609,1918.778,,6.909344,7.014101,0,-99,-99,0,0.13316681010694323,0.1729595662862467,0.09758036183081611,13.411086433713754,12.342762638169184,12.958493189893057,17.5925116624,1.0683237955445701,-2.4432530086397053
156,532,200,HE 2232-0603,-1.46,6085, 3.85,338.69749999999993,-5.804805555555555,0.00016191788909044214,2622989342880621184,338.6976268449296,0.043910958,-5.804909574750956,0.04329889,0.539452083228612,0.052523676,16.288555,15.793501,16.61631,0.8228092,-1.17,-1.2076,-1.1246,200,0.000161917889090442,338.69762684493,0.043910958,-5.80490957475096,0.04329889,0.539452083228612,0.052523676,16.288555,15.793501,16.61631,0.8228092,-1.17,-1.2076,-1.1246,3898395579797997926,338.697535991455,-5.80472679458414,0.734069106621231,MIS,0.2701932,GALEX J223447.4-054817,1,1362.1,0,-999,-999,20.01819,0.04110947,-999,-999,35.70461,1.351563,0.06240066,338.52731,-5.59422,1947.818,1884.243,,1.058582,1.065243,0,-99,-99,-999,0.1643603414159301,0.20761370427213865,0.1150044308179931,16.40869629572786,15.678496569182006,16.12419465858407,19.5664092216,0.7301997265458553,-1.4684440009480575
157,535,202,HE 2246-2410,-2.96,6431, 4.36,342.2483333333333,-23.910833333333333,0.000308924935564475,6623579408614041856,342.2486189264861,0.024164684,-23.911000529545586,0.026668651,0.5173277645600564,0.03169036,15.384967,15.000156,15.613713,0.61355686,-3.1855,-3.5965,-2.9001,202,0.000308924935564475,342.248618926486,0.024164684,-23.9110005295456,0.026668651,0.517327764560056,0.03169036,15.384967,15.000156,15.613713,0.61355686,-3.1855,-3.5965,-2.9001,6388085750542371715,342.248493091293,-23.9109637482633,0.434781647585355,AIS,0.05070849,GALEX J224859.6-235439,1,184.85,80,-999,-999,18.02665,0.03585268,-999,-999,223.5313,7.379552,0.02896472,342.28312,-23.95058,2090.398,1956.782,,6.627331,6.846392,0,-99,-99,0,0.07889705090898273,0.0981125643017584,0.053775430049013105,15.515600435698243,14.946380569950987,15.306069949091016,17.8169454272,0.5692198657472556,-1.2679507001571606
158,536,203,HE 2247-7400,-2.87,4829, 1.56,342.8308333333333,-73.73988888888888,5.1033696252561225e-05,6381793915449034624,342.8309021352043,0.010491723,-73.73993096765864,0.011965247,0.1256345723025756,0.012612735,13.658559,13.028238,14.112718,1.0844793,,,,203,5.10336962525612E-05,342.830902135204,0.010491723,-73.7399309676586,0.011965247,0.125634572302576,0.012612735,13.658559,13.028238,14.112718,1.0844793,NaN,NaN,NaN,6384250711966747398,342.830707434063,-73.739957492638,0.218254750999026,AIS,0.4618968,GALEX J225119.3-734423,1,224,112,-999,-999,19.20509,0.05669518,-999,-999,75.50273,3.941658,0.03460705,344.47154,-73.69803,1795.115,2227.329,,2.238531,2.211515,17,-99,-99,0,0.08652232864718848,0.1118969062320054,0.06301187753774508,14.000821093767994,12.965226122462255,13.572036671352812,18.954534958,1.0355949713057395,-1.4353913554873072
159,546,207,HE 2323-0256,-3.97,4958, 1.84,351.6241666666666,-2.6660833333333334,5.912503114549636e-05,2634585342263017984,351.6242050717633,0.01872688,-2.666129584640052,0.01841849,0.09188266213031136,0.024222862,14.096192,13.459503,14.55452,1.0950165,,,,207,5.91250311454964E-05,351.624205071763,0.01872688,-2.66612958464005,0.01841849,0.0918826621303114,0.024222862,14.096192,13.459503,14.55452,1.0950165,NaN,NaN,NaN,6376299005219965551,351.624147590276,-2.66592996931926,0.74775430866846,AIS,0.3812513,GALEX J232629.8-023957,1,111,111,-999,-999,19.67808,0.1069229,-999,-999,48.8392,4.808497,0.05005496,351.33032,-2.90928,1883.233,1944.635,,1.448001,1.485272,0,-99,-99,0,0.12515697778717544,0.1618845710756125,0.09113454160427907,14.392635428924388,13.36836845839572,13.971035022212824,19.315682089600003,1.024266970528668,-1.4382452188363395
160,550,208,HE 2330-0555,-2.98,4867, 1.65,353.2283333333333,-5.647388888888888,4.065452788600776e-05,2632929683910135680,353.22833940140396,0.022910966,-5.647426380885987,0.01531918,0.1680985297608362,0.02635074,14.22778,13.611651,14.677727,1.0660753,-0.2785,-0.2797,-0.2768,208,4.06545278860078E-05,353.228339401404,0.022910966,-5.64742638088599,0.01531918,0.168098529760836,0.02635074,14.22778,13.611651,14.677727,1.0660753,-0.2785,-0.2797,-0.2768,2909116589574984014,353.228409543349,-5.64735932495513,0.348452240552111,MIS,0.3484818,GALEX J233254.8-053850,1,2544,2544,-999,-999,19.27155,0.01999479,-999,-999,71.01997,1.307577,0.04063228,352.90045,-5.5253,1901.111,1921.153,,2.105624,2.132862,0,-99,-99,0,0.10201434458688917,0.13167854201397358,0.0740598723380821,14.546048457986027,13.537591127661917,14.12576565541311,18.977372292800002,1.0084573303241093,-1.805380354306708
161,556,211,HE 2341-2029,-2.60,6507, 4.29,356.0816666666666,-20.222166666666666,0.00029957253647950726,2390326905712001280,356.08198108239776,0.0491345,-20.222235276897834,0.042887017,0.5035348422247699,0.0559237,16.083864,15.698098,16.322329,0.6242304,-2.1692,-2.3435,-2.0224,211,0.000299572536479507,356.081981082398,0.0491345,-20.2222352768978,0.042887017,0.50353484222477,0.0559237,16.083864,15.698098,16.322329,0.6242304,-2.1692,-2.3435,-2.0224,6380556319613523084,356.081799823487,-20.2224155178668,0.892161018920638,AIS,0.342945,GALEX J234419.6-201320,3,515.65,329.65,22.51317,0.4007558,18.76936,0.03103336,3.587021,1.323683,112.7858,3.222948,0.02753182,356.38573,-20.41314,1920.572,1919.467,,3.343911,3.400384,0,0.03332207,0.04281645,0,0.07483300504385881,0.09314734017690811,0.05109403188125836,16.22918165982309,15.647003968118742,16.009030994956138,18.5700296232,0.5821776917043486,-1.2979893728782645
162,557,213,HE 2344-2800,-2.65,6624, 4.11,356.68499999999995,-27.736305555555557,0.00021598436691203023,2331325535512809472,356.68485958883457,0.02109323,-27.73647711579598,0.020347686,0.5991603734726373,0.02508749,14.746189,14.367053,14.966105,0.5990524,-3.5576,-3.9544,-2.908,213,0.00021598436691203,356.684859588835,0.02109323,-27.736477115796,0.020347686,0.599160373472637,0.02508749,14.746189,14.367053,14.966105,0.5990524,-3.5576,-3.9544,-2.908,6380732226439481941,356.684698388818,-27.7363545858651,0.677054080806044,AIS,0.2476621,GALEX J234644.3-274410,1,185.05,0,-999,-999,17.54805,0.02945765,-999,-999,347.3587,9.422071,0.01870902,356.40962,-27.782,1955.569,1945.213,,10.29861,10.55794,0,-99,-99,-999,0.05102070723444998,0.0634036709402775,0.0347471303238611,14.902701329059724,14.332305869676139,14.69516829276555,17.4125966952,0.5703954593835849,-1.0411627907933
163,17,11,SDSS 0036-10,-2.60,6479, 4.31,9.009166666666665,-10.726750000000001,0.0002698540022908821,2425415865102696320,9.009047824007398,0.032302458,-10.726989107910732,0.02804511,0.5038385869104854,0.04048878,15.5010805,15.109966,15.732053,0.6220865,-1.4826,-1.5577,-1.4277,11,0.000269854002290882,9.0090478240074,0.032302458,-10.7269891079107,0.02804511,0.503838586910485,0.04048878,15.5010805,15.109966,15.732053,0.6220865,-1.4826,-1.5577,-1.4277,6380450747167806841,9.00916079680588,-10.726747140672,0.958363336607633,AIS,0.8008965,GALEX J003602.2-104336,1,199,199,-999,-999,18.21823,0.05264856,-999,-999,187.3731,9.083724,0.02743111,9.54249,-11.33289,2239.067,2132.378,,5.555303,5.602366,33,-99,-99,32,0.07458729015767736,0.09282555298588732,0.05091102902886242,15.639227447014113,15.059054970971138,15.426493209842324,18.0196287636,0.580172476042975,-1.2525728306793376
164,197,76,SDSS 0924+40,-2.68,6196, 3.77,141.00791666666666,40.99133333333334,0.00032885218583148277,812808546291531520,141.00757305082766,0.026931478,40.99112966181737,0.020100439,0.7482324032454754,0.03415003,15.415785,14.987292,15.677744,0.6904516,-1.1499,-1.171,-1.1288,76,0.000328852185831483,141.007573050828,0.026931478,40.9911296618174,0.020100439,0.748232403245475,0.03415003,15.415785,14.987292,15.677744,0.6904516,-1.1499,-1.171,-1.1288,6373906470065410785,141.007737352505,40.9914066782146,1.092635112727,AIS,0.5625739,GALEX J092401.8+405929,1,215,110,-999,-999,18.25439,0.03710046,-999,-999,181.2349,6.191436,0.01728365,141.51633,40.58128,1955.288,1908.931,,5.373315,5.435462,1,-99,-99,0,0.04634681235602744,0.0580331805629299,0.03199018872729414,15.61971081943707,14.955301811272706,15.369438187643972,18.129256374,0.6644090081643643,-1.6051871790683672
165,483,169,SDSS 2047+00,-2.36,6383, 4.36,311.86999999999995,0.2649444444444444,0.0002803127012108981,4227964882766196096,311.87025869691206,0.037724026,0.264828151916556,0.02483718,0.6066089548755833,0.050144788,16.156076,15.684328,16.462324,0.77799606,-1.4931,-1.4981,-1.483,169,0.000280312701210898,311.870258696912,0.037724026,0.264828151916556,0.02483718,0.606608954875583,0.050144788,16.156076,15.684328,16.462324,0.77799606,-1.4931,-1.4981,-1.483,2468467513534454923,311.870156604133,0.26482291346217,0.368013586032206,MIS,0.3238215,GALEX J204728.8+001553,1,6535.45,4243.35,-999,-999,19.4471,0.01452279,-999,-999,60.41683,0.8079382,0.09378951,311.55386,0.19542,1936.249,1916.166,,1.791259,1.821267,0,-99,-99,256,0.25020552029340276,0.31440028878111803,0.17326433803993707,16.14792371121888,15.511063661960064,15.905870479706596,18.768063947599998,0.6368600492588161,-1.5276023725823054
